Source,Brand,Product Name,Price (INR),Product Link
Amazon,Apple,"Apple 2024 MacBook Pro Laptop with M4 chip with 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, (14.2″) Liquid Retina XDR Display, 14GB Unified Memory, 1TB SSD Storage; Space Black",201990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMTg4NTgzNzM0MTczOjE3NjEwMjc5NjA6c3BfYnRmOjMwMDM5Mjk2MzMyNjQzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-10%25E2%2580%2591core%2Fdp%2FB0DLJ82ZMT%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.76ILhTFBh55wgQqGcYj00BzTMyJMGn3Kp045qe4sXPqt68aSH2oG3Sf78N7zHTtbzkgQU2-w8LI-udlutjAZFl665izs8Y-Q9GZY1cwj57uMgCHY6N4WOmRF0nGg2LLM39h8NjF06chM64OFP2O-qmtzyPscju-iBgm7CXYFqIv2o9cqgCPDvPiPJYmmZqvb0j3jUoBN5_eI0UG2_fyEKR__SfxSPBVLFes_lnSQBOc.QBDUNbf7y7i1GwmzwNID0HE-Ub6hxPpnpMoMTm2FDB4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027960%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=oQS4QU8hBn&sp_cr=ZAZ
Amazon,Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfYXRmX25leHQ6MzAwNzIzNjgwMTMwMzMyOjowOjo&url=%2FDell-Inspiron-3535-Windows-Processor%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=8lmGrJDGAv&sp_cr=ZAZ
Amazon,Dell,"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop",49990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfYXRmX25leHQ6MzAwMzg1MDE1MTc0MzMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=CFcsZ6a9zI&sp_cr=ZAZ
Amazon,HP,"HP 255 G10 AMD Ryzen™ 7 7730U Octa CORE (16 GB/512 GB SSD/Windows 11/ AMD Radeon™ Graphics) MS Office Thin and Light Laptop/ 15.6"" FHD Display Anti-Glare,Turbo Silver/1.5 kg 1 Year Brand Warranty",43999,https://www.amazon.in/HP-RadeonTM-Graphics-Anti-Glare-Warranty/dp/B0FNKFRNBY/ref=sr_1_35?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-35
Amazon,JioBook,"JioBook 11 with Lifetime Office/Android 4G Laptop Mediatek 8788 (JioOS) / Octa-core/ 4GB RAM / 64 eMMC Storage/Thin and Light Laptop (11.6 inch, 990 Grams)/ Dual Band WiFi + SIM/Blue",10990,https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_36?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-36
Amazon,Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/Dell-Inspiron-3535-Windows-Processor/dp/B0DG5CY2Y2/ref=sr_1_37?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-37
Amazon,HP,"HP 15 (2025), AMD Ryzen 3 7330U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit Keyboard/Turbo Silver/1.5 kg/MS Office 2021",31400,https://www.amazon.in/HP-15-Ryzen-7330U-Quad/dp/B0FPLGZZ8D/ref=sr_1_38?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-38
Amazon,HP,"HP 15, AMD Ryzen 7 5825U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge,15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver, 1.59kg, fc0476AU, Radeon Graphics, FHD Camera w/Shutter, Backlit Laptop",45490,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc0476AU/dp/B0F66X762F/ref=sr_1_39?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-39
Amazon,ASUS,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, 8GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, Mixed Black, 1.38 kg, E1404FA-NK3325WS, AMD Radeon iGPU, M365 Basic (1Year)*, Thin & Light Laptop",28850,https://www.amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-NK3325WS/dp/B0DTYNRVRX/ref=sr_1_40?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-40
Amazon,HP,"HP 15, AMD Ryzen 7 7735HS (16GB DDR5,512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc1038AU, AMD Radeon FHD Camera w/Shutter, Backlit Laptop",57990,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc1038AU/dp/B0F5W5FLPP/ref=sr_1_41?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-41
Amazon,HP,"HP 15, AMD Ryzen 3 7320U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fc0500AU, FHD Camera w/Privacy Shutter Laptop",30990,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-Office24-fc0500AU/dp/B0FJYJ8LVY/ref=sr_1_42?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-42
Amazon,Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",96990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfbXRmOjMwMDQ5OTQ1MzM0NzQzMjo6MDo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zsKjVxuqwq&sp_cr=ZAZ
Amazon,2022,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Silver",94990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfbXRmOjMwMDM5Mjk2MzMyNzUzMjo6MDo6&url=%2F2022-Apple-MacBook-Laptop-chip%2Fdp%2FB0DLHWMPQL%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=FhRFsq8vq2&sp_cr=ZAZ
Amazon,Walker,"Walker Best Student &Office Work Laptop|Thin & Light|14.1"" 1920 * 1080 Resolution FHD IPS Display |4GB RAM,128GB SSD|Celeron Processor N4020 (Gemini Lake)| Windows 11 Home |Grey",12190,https://www.amazon.in/Walker-Resolution-Graphics-Mini-HDMI-Bluetooth/dp/B0C6DTCSTV/ref=sr_1_45?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-45
Amazon,Primebook,"Primebook 2 Neo 2025 (New Launch) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports",15490,https://www.amazon.in/Primebook-Storage-Upgradable-MediaTek-PrimeOS3-0/dp/B0FDLB7BQZ/ref=sr_1_46?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-46
Amazon,Lenovo,"Lenovo 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MSO 2021",32690,https://www.amazon.in/Lenovo-14-Intel-Core-1315U/dp/B0FMWL1QMH/ref=sr_1_47?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-47
Amazon,Acer,"Acer Aspire 3 12th Gen Intel Core i3-1215U Premium Laptop (8GB RAM/512GB SSD/Windows 11 Home) A325-51,15.6"" Full HD IPS Display, 54Whr Battery, Silver, 1.69 Kg",27990,https://www.amazon.in/Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_48?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-48
Amazon,Acer,"Acer Nitro V 15, AMD Ryzen 5 6600H Hexa-core Processor,NVIDIA GeForce RTX 4050-6GB GDDR6,16 GB, 512 GB, Full HD IPS, 15.6""/39.62 cm, 165 Hz, Win 11 Home,Obsidian Black, 2.1 kg, ANV15-41,Gaming Laptop",62990,https://www.amazon.in/Acer-Hexa-core-Processor-4050-6GB-ANV15-41/dp/B0FPQ7YC8D/ref=sr_1_49?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-49
Amazon,Lenovo,"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021",46590,https://www.amazon.in/Lenovo-14-Intel-Core-13420H/dp/B0FRYKL1S5/ref=sr_1_50?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-50
Amazon,Lenovo,"Lenovo 15 (2025), Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.6 kg/MS Office 2021",32650,https://www.amazon.in/Lenovo-15-Intel-Core-1215U/dp/B0F6LSP45P/ref=sr_1_51?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-51
Amazon,Lenovo,"Lenovo IdeaPad 1, 8GB RAM, 512GB SSD, HD 15.6""(39.6cm), Windows 11, Grey, 1.55Kg, 82LX00F7IN, 3 Month Game Pass Laptop",25490,https://www.amazon.in/Lenovo-Ideapad-39-6Cm-Windows-82LX00F7IN/dp/B0F8QDP5MK/ref=sr_1_52?dib=eyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA&dib_tag=se&keywords=laptops&qid=1761027968&sr=8-52
Amazon,Dell,"Dell 15DC15250, Intel Core i5 13th Gen - 1334U, 16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Silver, 1.62kg, Backlit Keyboard, 15 Month McAfee, Thin & Light Laptop",54990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfYnRmOjMwMDUxMTcyNDkzOTAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=hblGNX1gro&sp_cr=ZAZ
Amazon,Apple,"Apple 2025 MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",120990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjA5ODk2MzIxMzI3ODAzOjE3NjEwMjc5Njg6c3BfYnRmOjMwMDQ5OTQ1MzM0ODUzMjo6MDo6&url=%2FApple-MacBook-15-inch-10-core-Unified%2Fdp%2FB0DZDDK21R%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.2JOGuxpEfx_Uy5ywtQ2ClPojPCQ3DsRWx2jJJwwwe7QdS-7TsK4V5h9r614ZVueMu6CO1VgXKjG7vxDR7WRyt25J3EpmZ9FraQuASLpwCor9Wuq_Rl9-Wxu4m7hW1v7Txi51_qKVFssSqxqbd5UshMvPF9E7PGBKawUSt3zge3gwhvsaB4KF3aIjiXpqgpbpzjPfDZCAp7Le2X8Wknfr4K-FdPFJob9FXW2AyRKsbrU.EhzTyTt2wm5otShRRcVDrsjpuipaUUejjtEa7JGALZA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1761027968%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=OtF10tsLsV&sp_cr=ZAZ
